comment,replies,user_name,date
"Lordssimm, states: Children need to be sheltered in their playhouses, and the elderly people in the bosom of their families; because, they are not puppets and scarecrows of the hideous and macabre posture of war!!!  Lordssimm, afirma: As crianças precisam de ser abrigadas nas suas casas de brincar, e os idosos no seio das suas famílias; pois, não são marionetes e espantalhos da postura hedionda e macabra da guerra!!! Lordssimm déclare : « Les enfants doivent être hébergés dans leurs maisons de jeux et les personnes âgées au sein de leurs familles ; parce que, ce ne sont pas des marionnettes et des épouvantails de la posture hideuse et macabre de la guerre !!!  Lordssimm déclare : « Les enfants doivent être hébergés dans leurs maisons de théâtre et les personnes âgées au sein de leurs familles ; car, ce ne sont pas des marionnettes et des épouvantails de la posture hideuse et macabre de la guerre!!! JJJSSS Lordssimm, afirma: Los niños necesitan estar acogidos en sus casas de juegos y los ancianos en el seno de sus familias; porque, ¡¡¡no son títeres y espantapájaros de la postura espantosa y macabra de la guerra!!! Lordssimm erklärt: „Kinder müssen in ihren Spielhäusern geschützt sein und die älteren Menschen müssen im Kreis ihrer Familien sein; denn sie sind keine Marionetten und Vogelscheuchen der abscheulichen und makabren Kriegshaltung!!! Lordssimm objašnjava: “Djeca trebaju biti sigurna u svojim kućicama za igru, a starije osobe trebaju biti sa svojim obiteljima; jer nisu marionete i strašila skarednog i makabričnog ratobornog stava!!!  JJJSSS  Lordssimm stwierdza: Dzieci należy chronić w swoich domkach zabaw, a osoby starsze na łonie swoich rodzin; ponieważ oni nie są marionetkami i strachami na wróble ohydnej i makabrycznej postawy wojny!!! Лордсимм говорит: «Детей следует размещать в своих игровых домиках, а пожилых людей — в своих семьях; потому что они не марионетки и пугала отвратительной и жуткой войны!!! Лордсимм говорит: «Детей следует размещать в своих игровых домиках, а пожилых людей — в своих семьях; потому что они не марионетки и пугала отвратительной и жуткой войны!!! Лордсимм каже: «Дітей слід розміщувати у своїх ігрових будиночках, а людей похилого віку — у своїх сім'ях; тому що вони не маріонетки і лякала огидної та моторошної війни! Лордсимм каже: «Дітей слід розміщувати у своїх ігрових будиночках, а людей похилого віку — у своїх сім'ях; тому що вони не маріонетки і лякала огидної та моторошної війни!!!  JJJSSS",[],@danieloliveira-vz2wp,2023-10-22T18:37:44Z
2:09 Ringo HAHAHA 😂😂,[],@Alex-zs5wd,2023-10-21T17:47:54Z
They shook up a lot of people with their mustaches.,[],@briangallagher2236,2023-10-21T14:09:05Z
The best ever,[],@newlevelgamer5879,2023-10-21T04:42:06Z
My late Dad's absolute favourite!! Him playing & singing on the piano is an absolute best memory... ESPECIALLY his face when it came to the modulation!!! x,[],@katiebenhan5925,2023-10-20T22:18:26Z
Why they start with Lennon and highlight him individually is disappointing. It’s McCartney’s song.,[],@deankaren9237,2023-10-20T18:23:35Z
"I wish I had 40,000,000,000 ears so I can absorb this music to the extent that I crave it. Why God.... why give me 1/20billionth the required body parts to enjoy this song smh",[],@Robisquick,2023-10-19T23:50:33Z
"Interesting how Paul almost puts the bass handed to him in the right hand playing position, neck moving to his left. He started the move. It wasn’t momentum from being handed it. Then he smartly reverses course and goes neck to the right, like a lefty automatically would.
As an right handed amateur guitar player myself, there are zero occasions when I’d receive an instrument & begin to position it as if I was a lefty. It’s an unmistakable tell in my opinion.",[],@GT380man,2023-10-19T21:04:03Z
Loved liverpool not only because of Beatles. It’s a beautiful seaside city. Too bad it looks like in decay. Some places are really dodgy plagued with crimes.,[],@JanBanJoovi-ol1qv,2023-10-18T23:34:25Z
❤❤❤❤❤,[],@user-bu9tr1wu7s,2023-10-18T09:53:25Z
bro is lohn jonnon okay,[],@criscroswalrus,2023-10-16T19:02:01Z
Penny Lane is my favorite Beatles song. I was a little kid when they came about.❤,[],@catlynnearkin8825,2023-10-15T19:23:29Z
🤩🤩🤩🤩,[],@VeriniMinjes-hg2tx,2023-10-15T08:40:23Z
"James Paul McCartney


18 de junio de 19(4)2 



82 años.



EX BAJISTA DE THE BEATLES.",[],@felixthelmocevallosmorales41,2023-10-15T01:52:47Z
Perfection.,[],@cafinario,2023-10-14T05:53:33Z
UK without multiculturalism and diversity...,['Ok racist'],@Jose-ox7ey,2023-10-14T03:34:52Z
"Robert Johnsons started it, but you can hear it in Liverpuddlian accents; nowhere on earth sucks worse than that place.  The Beatles wanted to get way out of there.  Haha, they learned what to do in a German club;  if they turn blues into party music, the girls will like it!
On Penny Lane, it's just like an opera.  They know they have to go with the great classical composers, too.  Someone hands Paul his bass, and he doesn't know what to do with it.  John thinks it's good, but someone smart is going to come along and do it better...
Good ol' Ringo thinks, ""Oh yeah, your drummer left for the German photo artist's reason, right as she was about to make you huge?  Yeah, sure, I know how to just do it like that.""",[],@HisHonorable,2023-10-13T13:07:33Z
No band comes close to  The Beatles they were musical aliens spreading peace and love and music that will live on long after we are gone,[],@Richard-mh5ll,2023-10-13T02:35:25Z
The boys never went sunbathing,[],@onelovemon1784,2023-10-12T19:49:37Z
Great song. And might I add America is the greatest 1776 ya wankers,[],@floridafire954,2023-10-12T17:34:42Z
Lennon is stoned big time 😅,[],@alanmansell9845,2023-10-11T19:18:28Z
The shots of John walking on the King's Road are beautiful.,[],@loratadine921,2023-10-11T00:56:15Z
I’ve been trying to find this song since I was 5 now I’m -20,[],@rociocarrillo6222,2023-10-11T00:29:13Z
PENNY LANE AND STRAWBERRY FIELDS ARE 2 OF HUNDREDS OF BEATLES MASTERPIECES SONGS🔥🙏💖💥😂👍🐐🐐🐐🐐BEST BAND EVER 👏👏👏👏👏🙏💖👍,[],@manuelfedericocachazasanju5294,2023-10-10T23:20:08Z
I NOW THIS BARBER SHOP EXISTS ( IN A SORT OF ATTRACTION TOUR PLACE IN  LIVERPOOL ) AS WELL AS THE FIRE ENGINE ...AND OTHER THINGS IN THE TOUR 🤔👍💖🙏🔥💥😂,[],@manuelfedericocachazasanju5294,2023-10-10T23:15:25Z
"I am don't know English very well. But I am see street, town,, bank, at listening this song🎵. Great Beatles!!!",[],@user-io7cq2wm5u,2023-10-10T22:55:06Z
En todos mis viajes psicodelicos siempre están presentes ya sea con hongos lsd o con mdma 👽🖖👁️,[],@andrescx3756,2023-10-10T19:39:01Z
0:24 John puts on his sunglasses three times,[],@LuigyEstrella,2023-10-10T12:36:41Z
❤,[],@mauriziorosati,2023-10-09T18:29:05Z
🩵🩵🩵,[],@TsnuMerdu-ns9rz,2023-10-08T21:33:35Z
What a rubbish piece of music.,['Nice try'],@bayreuth79,2023-10-08T16:25:15Z
Imagine actually walking down penny lane and actually running into The Beatles who are just taking a morning walk together,[],@YoshiCh1ef-je6me,2023-10-08T05:34:14Z
🥰😘,[],@AnitNavsd-sk1he,2023-10-07T17:53:38Z
💛💛💛💛,[],@user-mp2dr7fc5p,2023-10-07T03:05:39Z
💖❤️‍🔥💖,[],@user-jp5nf8cl4e,2023-10-06T22:54:37Z
daora esse beatles ai,[],@AlucardCanal,2023-10-06T20:13:20Z
"Creedence Clearwater Revival un gran grupazo que marcó toda una gran época así otros grandes grupos cómo los tremelous,los beeps y otros grandes grupos música que para mí nunca pasará de moda agrada ble al oído ,quizas para mí hasta relajante y no las atrocidades de lo que últimamente han sacado como música ,una porquería",[],@DavidRamirez-xz3uo,2023-10-06T16:23:37Z
Mid 20's beatles here 😂,[],@AJSmith67,2023-10-06T13:34:26Z
"I love when they smile and say ""a four of fish and finger pies""1:42",[],@AJSmith67,2023-10-06T13:29:49Z
"Penny Lane, there is a barber showing photographs
Of every head he's had the pleasure to know
And all the people that come and go
Stop and say, ""Hello""
On the corner is a banker with a motorcar
And little children laugh at him behind his back
And the banker never wears a Mac in the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
Wet beneath the blue suburban skies
I sit and meanwhile back in
Penny Lane, there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine
Penny Lane, is in my ears and in my eyes
A four of fish and finger pies
In summer, meanwhile back
Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway
Penny Lane, the barber shaves another customer
We see the banker sitting waiting for a trim
And then, the fireman rushes in from the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit and meanwhile back
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny Lane",[],@claudiotarulli2747,2023-10-06T03:26:03Z
George is on a dark horse......lol,[],@johnshl1345,2023-10-06T00:50:19Z
"beatles is universal. beatles is forever.  it will never age.  the band was amazing when it first came out and will forever be that way.  there is no band that can hold that long and be still incredible.  best of all, they are wonderful souls.",[],@cinemasage,2023-10-06T00:05:56Z
PENNY LANE IS IN MY EARS AND IN MY EYESSSS!!!,[],@yolo8213,2023-10-05T17:42:13Z
Ive been to penny lane,[],@richardmcdonagh9773,2023-10-05T08:54:40Z
😻😻😻😻,[],@user-mx1kz7cr9k,2023-10-05T02:20:57Z
2:42 wtf lol 😂😂😂😂😂 just fucked paul up,[],@AJSmith67,2023-10-05T02:11:58Z
Truce,[],@angelaneilson481,2023-10-05T02:03:23Z
"❤🎉 *¡enjoyed at 3:53 pm Pacific DayLight Savings Time on Wednesday, 4 October 2023!* ❤🎉",[],@airforcemax,2023-10-04T22:54:03Z
❤,[],@user-bk7kc3xr5x,2023-10-04T21:40:12Z
🙏🙏🙏🙏🙏🙏🙏,[],@user-bk7kc3xr5x,2023-10-04T21:39:56Z
"This song takes some beating, it sure hits the spot.",[],@terencehennegan1439,2023-10-04T19:47:18Z
🥰😍🤗🤗🤗😚😚,[],@HonziConxq-gh9sn,2023-10-03T22:31:05Z
"Los Beatles conquistan a todo el mundo. Los niños menores a 1 año no se van a entretener viendo a adultos cantando. Pero mis primos y primas siempre quedan como estatuas observando a los Beatles, les encanta su forma de bailar y su forma graciosa de ser. Los Beatles tienen algo que le gusta a todo el mundo y su música nunca va a envejecer.",[],@yesi-cherub,2023-10-02T14:44:57Z
Who played the trumpet solo?,"['Yoko.', ""@@handle-schmandle Yoko? Ono?? She's a trumpet player, too? I really didn't know that...!"", 'Not Yoko, obviously. She never played any instruments on any Beatles record. She sang one line on one song']",@danielgraber6365,2023-10-02T01:47:04Z
Another Beatles masterpiece !!!,[],@Glen-ft8ch,2023-10-01T23:04:12Z
England looked like a much better place back then,"['What specifically  looks better?', '@@johnp515 Mostly the people and their dress code. Everyone looks stereotypically British.', 'Now Arab Indian Pakistan and African ruin this country']",@guthrie_1,2023-10-01T01:19:00Z
😍💕💕💟💟💟💟,[],@JenaMorai-pe9io,2023-09-30T22:12:37Z
"quando era criança e lembrava dos Beatles, me vinha na cabeça essa canção.",[],@joseoscarazevedolopes,2023-09-30T21:59:57Z
"the cure + devo 
ficou bom.
eu gostei. J",[],@Cezinha671,2023-09-30T02:47:59Z
❤❤💖💖💖💖,[],@BerthaJokom-zo2cn,2023-09-29T00:39:46Z
My favorite music era ever is the 60's. I feel nostalgic for a time I wasn't even born yet haha,[],@sarasparks1992,2023-09-27T22:20:09Z
😍😆😍😆😆😆😆☺️,[],@mariamlosa7930,2023-09-27T20:32:52Z
"Those sunglasses John has
Are
Sick",[],@zeekman7223,2023-09-27T09:40:51Z
💗💗💗❤️‍🩹💗💗💗,[],@SerfuoMorull-wo2nf,2023-09-26T22:50:53Z
Gli unici che si possono avvicinare al concetto di perfezione sono i beatles..,[],@alessandroreggiardo5414,2023-09-26T15:53:48Z
"RIP ANGELS 💔😇
RN CCRN VALDEZ TEMPLE UNIVERSITY HOSPITAL 🏥🌃
GO NAVY SEALS 🇺🇲 NOSTROVIA ☦️ HOLLAND PHILADELPHIA ❤",[],@ladyhonor822,2023-09-26T11:03:08Z
Reached number 1 in USA.,[],@Glen-ft8ch,2023-09-26T00:39:45Z
Who believes in the Paul McCartey theory?,"['Yawn', 'Not me lol', 'I believe it’s the coolest conspiracy theory ever. But I don’t believe Paul is dead.']",@albatrossmania3219,2023-09-25T22:19:55Z
❤,[],@user-oq3wp4eh8l,2023-09-25T15:24:48Z
💎,[],@msroseydaniel777,2023-09-24T21:57:29Z
❤❤❤,[],@tigerauge6705,2023-09-24T09:02:09Z
I was named after this song. 💜,['👍'],@pennicontreras2128,2023-09-24T04:11:46Z
Masterpiece never ever get old ✨,[],@sifdinejalka,2023-09-23T08:41:34Z
"I am not a fan at all, but this song stays in your head 😊",[],@kairohrig5755,2023-09-22T21:02:06Z
🙏🙏🙏❤️❤️,[],@WilsonArisas-gw5ku,2023-09-22T17:26:13Z
We name our Daughter Penny Lane went to Liverpool took the Fab Four cab tour and had our picture taken at the same Penny Lane street sign before Paul McCartney signed it,[],@davephillips4009,2023-09-22T16:15:21Z
💕💕💕😘😘😘😘,[],@user-sq3cp2oc8c,2023-09-22T04:13:04Z
J'adore j'adore j'adore j'adore j'adore j'adore,['I ❤ EVERYONE ☦️🇺🇲🪖💘🌎🌠'],@mariebermudez6654,2023-09-22T01:17:47Z
How good  was this band when    penny lane / strawberry fields   where  left out of  SGT PEPPER...because  of too  much MATERAL  LOL,[],@thomasfisher5742,2023-09-21T09:58:51Z
Bello❤❤,[],@user-tz5qo6nl1b,2023-09-21T08:45:44Z
"Along with Strawberry Fields, this assembly of video was what we didn't expect when it appeared on TV.  That was the beginning of the end",['Beginning of the end of what? Even greater music than before you mean?'],@gman899,2023-09-21T06:24:12Z
"I find it so amusing
But it has positivity
In
Application as in charge of 
Best offer to generate new optic in a new net worth of Beats in regimen
Ambulance and a medical assessment of priority.
Certainly traffic to.
Options?",[],@swapanghosh9867,2023-09-21T06:13:23Z
The most famous trumpet solo in rock music history.  It elevates the song into the stratosphere,"[""I think it's a piccolo trumpet and it was hard for the musician to hit those high notes as they were out of range."", 'I wish that trumpet player the best - Hope he has an interesting carreer', ""Wishing I'm hi skul again.."", '@@monichat The Trumpet player was David Mason who lived to the age of 85 and played on other Beatles songs such as ""A Day In the Life"" and ""All You Need Is Love"".  It was actually Mason\'s playing of Bach\'s Brandenburg Concerto No. 2 with the English Chamber Orchestra which inspired the Beatles to get him to play on the recording.', '@@gljm Thank you so much for this precious information ❤']",@Femsa2012,2023-09-21T00:34:14Z
✌️🍀♥️🌞,[],@xxxxxxxxx727,2023-09-20T15:30:09Z
Paul's best bass lines in this era. Just beautiful.,[],@MrMonikerjay,2023-09-20T02:23:10Z
❤❤❤❤😊😊😊😊😊,[],@user-df9nh3ht1g,2023-09-19T09:48:15Z
😍😍😍🤩hermoso,[],@LourdesMoyam-sd5bh,2023-09-19T01:15:02Z
Listening to this after hearing the '67 Capitol promo version is like having my ears cleansed. 😂,[],@azapro911,2023-09-19T00:19:52Z
Lsd sunglassezzzz,[],@user-er8si8gz5w,2023-09-18T22:41:49Z
WE GETTIN OUT OF DA STRAWBERRY FIELDS WITH THIS ONE 🔥🔥🔥,[],@THEM00SHR00M,2023-09-18T11:22:55Z
Dg f fggģ 2:36  2:37 2:38,[],@lucyhess4007,2023-09-17T19:06:41Z
💖,[],@MonicaCarreara-qn8ey,2023-09-16T20:52:18Z
💗💗💗💗💗,[],@GraceMorenok-tr6bm,2023-09-16T19:10:12Z
Going to Penny Lane Church is my biggest flex 😅,[],@hannah_marie97,2023-09-16T15:03:58Z
They created the bible of popular music and were simply not of this world.,"[""Hi I recommend an indie song called  'The Bond villain' By Robert Nix"", '@@redskies4530no one is interested in your spam']",@sess122,2023-09-16T00:53:17Z
Y’all D1 on the beatles,[],@Progression_25,2023-09-15T18:54:12Z
I love this song and I love the Beatles I have ever since I was 10 years old,[],@sharlynnmcneely9662,2023-09-15T08:12:03Z
Love,[],@user-yf4ow5ev4l,2023-09-15T07:38:28Z
😍😍🥰😊😊😊,[],@HectorSabtana-de1ne,2023-09-14T22:29:14Z
Nice to see Ringo on horseback... Getting ready for his brilliant role in the classic spaghetti western Blindman... A Mexican with a scouse accent,[],@chrispopsjunior8978,2023-09-14T17:50:30Z
This song is majestic ✨️,[],@cristinagalaxyfun,2023-09-14T17:32:35Z
"Pennylanein
ILisafake!
lomard","['ofhaveityourway', 'WTF?????', 'Ididnotdothis!!!!!!!!']",@brandy8512,2023-09-14T01:27:11Z
Fukthiscantdoanything,[],@brandy8512,2023-09-14T01:25:51Z
I am assuming that horn solo is some kind of French horn? Just spectacular. As is the entire song and composition. You don't evem need to analyze it to recognize something magical is going on.,"['Piccolo trumpet.', '@@johnp515 Thanks.']",@whichgodofthousandsmeansno5306,2023-09-13T01:17:20Z
"When you consider so many things I should have not really liked the Beatles when I was a child. But I did. The visions their lyrics put in my tiny mind are just as vivid as when I hear it today. No other band I can think of can do that. Not to mention how amazing the music is/was.  They spark emotion like no other. Jeez a song about a mundane lane in a mundane town comes off as magical. And then to consider Strawberry Fields was barely a field. It doesn't matter.  Field, lane, whatever. They were magical, not the subject matter they sung about.",[],@whichgodofthousandsmeansno5306,2023-09-13T00:45:10Z
"Not sure what a British finger pie is but, I have a double order ( heavy on the sexy British accent. My fire engine has been too clean, too long.😂",[],@brianmoser3947,2023-09-12T19:46:15Z
How did they do it?!?!?,[],@alfieconn2692,2023-09-12T15:57:35Z
Strawberry Fields Forever/Penny Lane: the Johnest song ever + the Pauliest song ever = one perfect single.,['Well done.  So true'],@ModerateObserver,2023-09-12T15:23:46Z
❤🤍❤❤❤,[],@NancyMiea-wu3uh,2023-09-12T07:51:41Z
my dog is named after this song,[],@AlayTheVex,2023-09-11T19:13:42Z
Don't worry guys Im here too,[],@anthonyjose8020,2023-09-11T06:01:04Z
"This song always touches me, because I lived on a different Penny Lane for the first few years of my life.  It was a residential suburb, so nowhere near as many memories or sights as the one in the song, but still special to me.",[],@timesnewlogan2032,2023-09-11T01:39:41Z
💖💖💗💗,[],@XavjerLoreno-uc7xz,2023-09-10T16:28:46Z
6 pence for a pint on Penny Lane,[],@HarHah,2023-09-10T05:44:12Z
"I love all the Beatles songs, especially Penny Lane, Strawberry fields and a day in the life. Also Hey Jude 😎👍","[""Hi I recommend an indie song called  'The Bond villain' By Robert Nix""]",@henrynunez1298,2023-09-10T01:28:03Z
It’s hard to comprehend the genius of writing a masterpiece like this.,[],@paulriordan5420,2023-09-09T14:59:31Z
"Best band ever. Thank you John, Paul, George and Ringo! ❤❤❤❤","['Yes indeed!!!', 'Yep!']",@petermende4596,2023-09-09T14:43:39Z
Que de pinga! 🇻🇪  08/09/2023,[],@El_Oriental_CareVerga,2023-09-09T01:39:56Z
Bello,[],@KleverDisant-kw4qi,2023-09-08T18:06:57Z
Acid,[],@fuckboydickinass,2023-09-08T11:05:52Z
Paul Mccartney the best that ever lived   or will ever live,[],@jacklawer6389,2023-09-08T02:04:25Z
❤❤❤,[],@user-lv4ei1wu4o,2023-09-07T08:58:58Z
"My brother in Law who is a Scouser of Beatles generation was telling me that ""fish and finger pie"" had a seriously naughty meaning in Scouse land at the time. He said he could not believe Paul would put it in a song with that implication. However, more recently in an interview Paul said he put fish and finger pie in for the lads back in Liverpool. He didn't explain what it meant though!",[],@patricksmith4424,2023-09-07T06:55:40Z
0:37,[],@fooel7630,2023-09-07T04:10:50Z
"Omigod, the failed lip sync at 1:40 😅 why are all their videos so freakin funny???",[],@michelleh.5225,2023-09-06T23:51:08Z
2:07 Ringo jajaja 🤨,[],@crsem2,2023-09-06T18:27:52Z
❤️❤️❤️❤️,[],@MigyekBonilo-sl4jq,2023-09-06T17:44:56Z
Ol Billy teasing ya..then flips the guitar for a lefty...,['Yawn'],@bryanbush6780,2023-09-06T16:08:46Z
"i have been ther, just a street every is still there like in the song, a beautiful song",[],@bengerritsen8247,2023-09-06T11:00:55Z
"I was born and grew up in LiverpoolI lived on oakdale road, few meters far from penny lane. Due to my parents I moved to Italy when I was 13 and I miss it. 😰😰😰😰 . Soon or later I'll move back there forever",[],@speakwithenglishpillowsale8974,2023-09-06T09:06:38Z
Swinging London1967 February the Beatles look like somebody's grandfather.,[],@georgelockett7700,2023-09-06T01:47:31Z
Listening to the record of this song would hit different,[],@Kappasarecool,2023-09-05T06:58:29Z
Still a brilliant spell bounding song! Full attention folks!,"[""Hi I recommend an indie song called  'The Bond villain' By Robert Nix""]",@edwardanthony7283,2023-09-05T01:09:45Z
I like Panny Lane. Panny Lane is at England,[],@tree3102,2023-09-04T12:16:09Z
I know and what i don't know...,[],@vanshayrapetyan1752,2023-09-04T11:10:31Z
"さすがに英語ばかりね😅
リバプールへは一度だけ行くことができました🎵",[],@user-dm7oy9mg8r,2023-09-04T09:24:20Z
Seat belts.,[],@jayashreechakravarthy4949,2023-09-04T02:20:28Z
Give Lin Manuel Miranda complete access.,[],@jayashreechakravarthy4949,2023-09-04T02:20:20Z
❤❤❤🎉🎉,[],@MarioGudullo-zr7sn,2023-09-03T20:27:17Z
"Penny Lane, there is a barber showing photographs
Of every head he's had the pleasure to know
And all the people that come and go
Stop and say, ""Hello""

On the corner is a banker with a motorcar
And little children laugh at him behind his back
And the banker never wears a Mac in the pouring rain
Very strange

Penny Lane is in my ears and in my eyes
Wet beneath the blue suburban skies
I sit and meanwhile back 

In Penny Lane, there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine

（interlude）

Penny Lane is in my ears and in my eyes
A four of fish and finger pies
In summer, meanwhile back

Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway

Penny Lane, the barber shaves another customer
We see the banker sitting waiting for a trim
And then, the fireman rushes in from the pouring rain
Very strange

Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit and meanwhile back

Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny Lane",[],@Talent-ke3wq,2023-09-03T18:16:01Z
"sou fã dos beatles
❤",[],@georgeemaria8793,2023-09-03T15:39:34Z
An excellent promo film for a wonderful song.,[],@MrKaywyn,2023-09-03T15:23:02Z
😎,[],@msroseydaniel777,2023-09-01T22:10:07Z
💵🇺🇸⭐🌐⭐🛫,[],@msroseydaniel777,2023-09-01T22:09:45Z
The Beatles proved their versatility skills in writing different tunes that's how they great and matured.,[],@AlexLopez-yk8xo,2023-09-01T05:29:44Z
Los caballeros,[],@palomorex7017,2023-08-31T18:50:59Z
0:12,[],@fooel7630,2023-08-31T17:04:42Z
"I have something to say ...""no you don't ...you said everything there is to say"" well said ...sayyyyy, how's Fred? I here he says a lot ...""says who?"" 😊😅",[],@MapleSyrupPoet,2023-08-30T03:08:45Z
Is John actually walking through penny lane?,[],@Ryan-kn6xd,2023-08-28T18:19:37Z
Oh my god I remember listening to this song and it would remind me of going on trips while my grandpa played the Beatles songs. It would also remind me of the blue sky and a little town or house. This is possibly in my top 3 Beatles songs. This is a amazing band 😁,[],@JustTuxLol,2023-08-28T12:01:01Z
This sounds like a christmas song for when its not christmas,[],@LilDuke1234,2023-08-27T17:34:54Z
My biggest flex is that the outdoor sciences for this video were filmed at my local park in sevenoaks,[],@josephbullar2338,2023-08-27T11:35:12Z
Nahiara te la didico hermana 😊,['Dedico*'],@adbenve1170,2023-08-27T05:22:12Z
It's always cool how the Beatles capture England in the early and late 60s.,[],@max2082,2023-08-26T23:41:29Z
this song makes me happy everytime,[],@magdacuraqueo9234,2023-08-26T18:58:17Z
"regarded as the most influential band of all time& to this day this stands, but there's a reason for that,
just look at them. There's nothing like them, never will be. <3",[],@Baeggyeongi,2023-08-26T08:44:51Z
Yes!!!,[],@brandy8512,2023-08-25T22:47:43Z
"This song just popped into my mind, so I had to hear it.      I see it has 123,537,858 views. Nice.
August 25, 2023, 4:07 p.m.",[],@ORagnar,2023-08-25T21:06:45Z
omg new subtitle,[],@mccicicily,2023-08-25T17:13:56Z
"I dig the old school surroundings, excellent song! Forever and always a classic🎶❤",[],@lisacassar9486,2023-08-24T20:35:54Z
CSN Fair Game Girlhood?,[],@myyoutube887,2023-08-23T21:31:00Z
Irwin Battered Family Win...........,[],@myyoutube887,2023-08-23T21:29:15Z
Pretty sure they were aliens.,[],@matthewjacot6065,2023-08-23T01:52:36Z
LOS BEATLES SON LO MAS GRANDE QUE HAY!!,[],@zzeuk2102,2023-08-22T01:56:29Z
It summarizes the feeling of the UK,[],@driftydegree5624,2023-08-21T04:35:17Z
"John, why did you knock down the table?🥲😂",[],@nowhereman6270,2023-08-20T10:39:43Z
We are a lesser society without their whimsical songs to help us thru difficult times.,['We need them more than ever!😢'],@marcoperez6952,2023-08-19T21:21:17Z
"DESTROY THE BEATLES
I readily admit it, my brothers.  I have tried to destroy The Beatles.  Yes, my brothers, for decades I have tried to destroy them.  Sleepless nights.  Months spent reading through the world's great libraries. Thousands of plans drawn up on blueprint paper.  I have consulted with the finest minds in the universe, finally assembling a small team from the most brilliant among them.  For seven years we lived in a bunker constructed under the Atlantic Ocean, focused on one goal: DESTROY THE BEATLES.  Meetings.  Deadlines.  Screaming matches.  Threats of having them ejected into the dark and dour ocean.  But now I admit defeat, my brothers.  It cannot be done.  The Beatles cannot be destroyed.  They are eternal, and their music shall cover the Earth like an eternal blanket of beauty.  It shall drift through the solar system like a gentle blessing, past the milky way and into the cosmos, finally uniting with the essence of existence, pulsing through every atom in the universe, the rhythm of their music a vast eternal heartbeat in the fabric of creation...forever.","['In other words their songs are bomb proof!  Remember they only did versions of the masterpieces they created. The Beatles quite simply wrote the best, most singable, musical songs ever created, by a wide margin.']",@finnmccool684,2023-08-19T12:42:21Z
"Music becomes art , beyond words. So I’ll listen to the music 🎵 🎵🎵🎵🎵🎵🎵🎵🎵🎵",[],@markmeade2937,2023-08-19T10:55:00Z
"God bless
One Nation Everyday Y HUMAN BEINGS ✈ 👆",[],@carolinegodden4364,2023-08-18T09:49:34Z
Люблю эту песню...,[],@Roynroller,2023-08-17T18:53:17Z
JUST THE FUCKING ICONICS BEATLES,[],@carlosalvarez7665,2023-08-17T00:31:34Z
penny lane i keep coming back love this song love the beatles,[],@keshavsharma9766,2023-08-15T23:12:25Z
John looks sad 😔,[],@diogo_barros,2023-08-15T15:45:29Z
I love Beatles,['Same'],@IsabelBrites,2023-08-15T10:53:54Z
🎉🎉,[],@user-hl5hr7jg1f,2023-08-15T01:16:30Z
Masterpiece! 👍🏾💯,[],@barrywilliams2409,2023-08-14T22:17:09Z
"I love it.  I've never been to Liverpool or anywhere in England.  But even as a kid, listening to this song, I feel I kinda know what an ordinary suburban town in England is like.  Just a feeling.  They could be very different.  I hope not.   I kinda like the charming idea. Oh! I have recently learned about some of the naughty references in this very sweet ""innocent"" song.   Cheeky monkeys those Beatles boys, they were.  LOL.",[],@divermike8943,2023-08-14T08:27:14Z
I love how Ringo was struggling to get off of his horse 😭,[],@frootloop1510,2023-08-14T01:11:47Z
Beautiful women and Yoko,[],@piplee1439,2023-08-13T20:31:22Z
"Hay un espectador que camina junto a JOHN…que lo sigue, y sigue…!!! 😂
En Argentina 🇦🇷 le decimos a las personas con esa actitud: “figureti” (que le gusta “figurar”) 😂😂
BEATLES…for EVER !!!
🙏🏻🎵🙏🏻",[],@lusich94,2023-08-13T17:40:53Z
Hydraulic fracturing and the other side of the car you have to be careful 😅,[],@tommyg4334,2023-08-13T11:56:59Z
"I love this Penny Lane Video!
I imagined myself playing Penny Lane on the piano! 😉",[],@lisastillwagon425,2023-08-13T04:44:05Z
"56 yrs ago,but still the best......",[],@ramilgonzales7022,2023-08-13T04:41:02Z
"It's quite, quite sad to see this muster up only a puny 123 million views, yet Despacito has more views than people on the planet. 🤦‍♀️",[],@-Tidgy,2023-08-12T22:46:09Z
"Thank you.
Paul",[],@paulbarrett6684,2023-08-12T08:09:55Z
